Date,Close,High,Low,Open,Volume
2020-03-23,3989.51708984375,4194.94384765625,3975.19091796875,4194.94384765625,32514300
2020-03-24,3937.632080078125,4123.56201171875,3911.716064453125,3989.51708984375,45744100
2020-03-26,4338.90380859375,4370.66015625,3935.9140625,3937.632080078125,81100100
2020-03-27,4545.57080078125,4697.666015625,4338.90380859375,4338.90380859375,77851100
2020-03-30,4414.5,4545.57080078125,4317.7138671875,4545.57080078125,27552200
2020-03-31,4538.93017578125,4569.47314453125,4414.5,4414.5,43426600
2020-04-01,4466.037109375,4627.41796875,4445.13818359375,4538.93017578125,41848000
2020-04-02,4531.68505859375,4531.68505859375,4393.6689453125,4466.037109375,46011500
2020-04-03,4623.42919921875,4623.42919921875,4531.68505859375,4531.68505859375,58684300
2020-04-06,4811.8271484375,4811.8271484375,4623.42919921875,4623.42919921875,70452900
2020-04-07,4778.63916015625,4975.5361328125,4721.72119140625,4811.8271484375,86224800
2020-04-08,4626.69482421875,4780.21484375,4583.90087890625,4778.63916015625,45557700
2020-04-09,4649.0791015625,4669.7099609375,4562.90185546875,4626.69482421875,53523100
2020-04-13,4623.89404296875,4659.02978515625,4591.72802734375,4649.0791015625,45586600
2020-04-14,4706.4912109375,4706.4912109375,4623.89404296875,4623.89404296875,55226400
2020-04-15,4625.90478515625,4747.72509765625,4605.05419921875,4706.4912109375,63059600
2020-04-16,4480.60693359375,4480.60693359375,4480.60693359375,4480.60693359375,0
2020-04-17,4634.82080078125,4637.2421875,4480.60693359375,4480.60693359375,54547300
2020-04-20,4575.90478515625,4669.5419921875,4573.77392578125,4634.82080078125,52113500
2020-04-21,4501.9189453125,4575.90478515625,4482.63916015625,4575.90478515625,42328500
2020-04-22,4567.56201171875,4580.68017578125,4441.08984375,4501.9189453125,48368900
2020-04-23,4593.55419921875,4629.02587890625,4567.56201171875,4567.56201171875,49463700
2020-04-24,4496.06396484375,4593.830078125,4496.06396484375,4593.55419921875,46122600
2020-04-27,4513.14111328125,4541.31201171875,4474.89306640625,4496.06396484375,36774700
2020-04-28,4529.55419921875,4532.37890625,4494.47021484375,4513.14111328125,45440500
2020-04-29,4567.3232421875,4568.6650390625,4523.955078125,4529.55419921875,41461800
2020-04-30,4716.40283203125,4726.77392578125,4567.3232421875,4567.3232421875,60229700
2020-05-04,4605.48681640625,4716.40283203125,4576.22802734375,4716.40283203125,39084200
2020-05-05,4630.1328125,4667.7861328125,4605.48681640625,4605.48681640625,47829500
2020-05-06,4608.7900390625,4647.52490234375,4597.7509765625,4630.1328125,45079300
2020-05-08,4597.43017578125,4630.5888671875,4586.73876953125,4608.7900390625,47798700
2020-05-11,4639.10498046875,4659.86181640625,4597.43017578125,4597.43017578125,45461000
2020-05-12,4588.73388671875,4644.134765625,4552.38720703125,4639.10498046875,46906900
2020-05-13,4554.35888671875,4588.73388671875,4519.97802734375,4588.73388671875,45092300
2020-05-14,4513.833984375,4564.14990234375,4494.15380859375,4554.35888671875,47342600
2020-05-15,4507.60693359375,4540.4208984375,4460.27294921875,4513.833984375,46257200
2020-05-18,4511.05810546875,4527.9677734375,4487.17919921875,4507.60693359375,45156900
2020-05-19,4548.65576171875,4609.0419921875,4511.05810546875,4511.05810546875,51665300
2020-05-20,4545.9521484375,4561.55419921875,4521.47021484375,4548.65576171875,42464800
2020-05-26,4626.798828125,4634.65283203125,4541.833984375,4545.9521484375,53757500
2020-05-27,4641.55517578125,4641.55517578125,4597.3720703125,4626.798828125,60985400
2020-05-28,4716.18505859375,4741.60302734375,4638.80810546875,4641.55517578125,68549600
2020-05-29,4753.61181640625,4755.95703125,4704.7880859375,4716.18505859375,104791300
2020-06-02,4847.5068359375,4884.01123046875,4753.61181640625,4753.61181640625,73135500
2020-06-03,4941.005859375,4960.07080078125,4847.5068359375,4847.5068359375,101631500
2020-06-04,4916.7041015625,5014.76416015625,4899.39013671875,4941.005859375,110933800
2020-06-05,4947.7822265625,4948.51220703125,4851.14892578125,4916.7041015625,86864800
2020-06-08,5070.56103515625,5103.0859375,4947.7822265625,4947.7822265625,138169200
2020-06-09,5035.05517578125,5139.40576171875,5023.76708984375,5070.56103515625,115140600
2020-06-10,4920.68212890625,5036.85595703125,4892.81787109375,5035.05517578125,84234700
2020-06-11,4854.75390625,4931.2421875,4812.19287109375,4920.68212890625,71655200
2020-06-12,4880.35888671875,4880.35888671875,4712.0732421875,4854.75390625,80885000
2020-06-15,4816.3359375,4918.05615234375,4809.619140625,4880.35888671875,64138400
2020-06-16,4986.4580078125,4989.52685546875,4816.3359375,4816.3359375,75836700
2020-06-17,4987.77587890625,5018.98486328125,4968.92578125,4986.4580078125,68366200
2020-06-18,4925.248046875,4993.61376953125,4925.248046875,4987.77587890625,70877500
2020-06-19,4942.27490234375,4970.06689453125,4925.248046875,4925.248046875,57556700
2020-06-22,4918.8310546875,4957.666015625,4904.76611328125,4942.27490234375,47869800
2020-06-23,4879.1328125,4938.39404296875,4879.1328125,4918.8310546875,54884300
2020-06-24,4964.73486328125,4977.65087890625,4879.1328125,4879.1328125,62466500
2020-06-25,4896.72998046875,4964.73486328125,4883.7099609375,4964.73486328125,50705900
2020-06-26,4904.087890625,4941.13818359375,4882.14111328125,4896.72998046875,44280300
2020-06-29,4901.81787109375,4909.90576171875,4862.041015625,4904.087890625,44174500
2020-06-30,4905.39208984375,4939.83984375,4894.1201171875,4901.81787109375,51279100
2020-07-01,4914.38818359375,4928.61181640625,4885.60205078125,4905.39208984375,43243400
2020-07-02,4966.77978515625,4966.77978515625,4914.38818359375,4914.38818359375,55396200
2020-07-03,4973.7939453125,4997.48193359375,4964.10791015625,4966.77978515625,55723400
2020-07-06,4988.8662109375,5009.34521484375,4973.490234375,4973.7939453125,64282100
2020-07-07,4987.08203125,5011.712890625,4982.333984375,4988.8662109375,72834600
2020-07-08,5076.173828125,5080.251953125,4985.01708984375,4987.08203125,73499000
2020-07-09,5052.7939453125,5111.56396484375,5041.93017578125,5076.173828125,79794300
2020-07-10,5031.255859375,5076.52099609375,5022.169921875,5052.7939453125,67684500
2020-07-13,5064.44677734375,5075.09814453125,5024.93408203125,5031.255859375,65331900
2020-07-14,5079.1220703125,5079.1220703125,5053.72216796875,5064.44677734375,71530500
2020-07-15,5075.7978515625,5116.4638671875,5069.380859375,5079.1220703125,82580500
2020-07-16,5098.3740234375,5107.259765625,5075.7978515625,5075.7978515625,68710400
2020-07-17,5079.5849609375,5110.43017578125,5073.55712890625,5098.3740234375,61709100
2020-07-20,5051.10595703125,5100.19189453125,5031.88818359375,5079.5849609375,68632100
2020-07-21,5114.708984375,5135.55908203125,5047.0859375,5051.10595703125,83156800
2020-07-22,5110.18701171875,5142.0439453125,5099.56689453125,5114.708984375,79454100
2020-07-23,5145.009765625,5162.97998046875,5110.22021484375,5110.22021484375,98800000
2020-07-24,5082.9912109375,5149.58984375,5074.4921875,5145.01123046875,97013800
2020-07-27,5116.666015625,5116.666015625,5080.12109375,5082.9912109375,103523300
2020-07-28,5112.98876953125,5143.2861328125,5097.4189453125,5116.666015625,91890400
2020-07-29,5149.6298828125,5149.6298828125,5091.39990234375,5111.10986328125,80750000
2020-07-30,5149.626953125,5149.626953125,5091.39990234375,5111.11279296875,80749900
2020-08-03,5006.22314453125,5157.27294921875,4928.4677734375,5149.626953125,83815200
2020-08-04,5075.001953125,5075.001953125,5006.22314453125,5006.22314453125,73766600
2020-08-05,5127.05078125,5127.05078125,5059.0888671875,5075.001953125,84611300
2020-08-06,5178.27197265625,5187.9638671875,5127.05078125,5127.05078125,90452400
2020-08-07,5143.89306640625,5187.3740234375,5119.68310546875,5178.27197265625,91282400
2020-08-10,5157.833984375,5157.833984375,5157.833984375,5157.833984375,0
2020-08-11,5190.169921875,5201.4501953125,5157.93017578125,5157.93017578125,88400000
2020-08-12,5233.4521484375,5235.52001953125,5178.458984375,5190.166015625,96807400
2020-08-13,5239.25,5279.34912109375,5218.4130859375,5233.4521484375,84601700
2020-08-14,5247.68994140625,5255.3740234375,5221.919921875,5239.25,70397600
2020-08-18,5295.173828125,5316.1328125,5243.9951171875,5247.68994140625,95642400
2020-08-19,5272.81005859375,5327.31591796875,5268.5068359375,5295.173828125,92676400
2020-08-24,5277.041015625,5294.15380859375,5261.408203125,5272.81005859375,138410800
2020-08-25,5338.88818359375,5341.376953125,5276.95703125,5277.041015625,146510200
2020-08-26,5340.328125,5351.47119140625,5324.61279296875,5338.88818359375,137729200
2020-08-27,5371.47216796875,5371.47216796875,5325.48779296875,5340.328125,134549700
2020-08-28,5346.6591796875,5381.9482421875,5325.60498046875,5371.47216796875,107955900
2020-08-31,5238.48681640625,5369.44677734375,5233.14306640625,5346.6591796875,124088000
2020-09-01,5310.67919921875,5310.67919921875,5219.2080078125,5238.48681640625,90465800
2020-09-02,5311.97021484375,5337.09912109375,5295.27685546875,5310.67919921875,121613800
2020-09-03,5280.81298828125,5331.16796875,5242.171875,5311.97021484375,136923000
2020-09-04,5239.85107421875,5280.81298828125,5188.60888671875,5280.81298828125,95095800
2020-09-07,5230.19580078125,5245.34912109375,5195.865234375,5235.009765625,80111600
2020-09-08,5244.07177734375,5256.30517578125,5232.91796875,5232.91796875,103353200
2020-09-09,5149.3759765625,5216.02001953125,5135.81201171875,5214.0322265625,101220300
2020-09-10,4891.4609375,5084.48388671875,4878.27978515625,5084.326171875,82384700
2020-09-11,5016.7119140625,5016.7119140625,4754.798828125,4804.64404296875,125812400
2020-09-14,5161.828125,5161.828125,5059.26708984375,5060.02392578125,109865600
2020-09-15,5100.865234375,5187.27880859375,5091.2939453125,5169.2451171875,113645500
2020-09-16,5058.48193359375,5117.287109375,5051.75390625,5108.1279296875,88769100
2020-09-17,5038.40087890625,5099.5771484375,5013.18603515625,5058.9501953125,85305000
2020-09-18,5059.22314453125,5072.68017578125,5023.44384765625,5037.369140625,105751600
2020-09-21,4999.35986328125,5075.81884765625,4987.748046875,5058.990234375,106452100
2020-09-22,4934.0927734375,4978.44091796875,4919.10986328125,4947.73095703125,74792200
2020-09-23,4917.955078125,4984.23876953125,4873.02099609375,4946.5029296875,70609200
2020-09-24,4842.755859375,4897.3369140625,4820.3310546875,4876.35107421875,65673400
2020-09-25,4945.791015625,4949.30322265625,4848.02490234375,4867.962890625,88843900
2020-09-28,4906.5478515625,4991.76220703125,4905.51123046875,4962.953125,83772300
2020-09-29,4879.09814453125,4950.9677734375,4859.7861328125,4929.3330078125,86481700
2020-09-30,4870.0390625,4903.86376953125,4841.36181640625,4896.43212890625,85378000
2020-10-01,4970.09423828125,4970.09423828125,4898.9970703125,4899.64404296875,96362100
2020-10-02,4926.73388671875,4972.8232421875,4881.9130859375,4969.2451171875,88815300
2020-10-05,4958.76904296875,4962.79296875,4915.68505859375,4947.0400390625,70868100
2020-10-06,4999.22119140625,5023.89404296875,4992.48193359375,5004.39599609375,108547800
2020-10-07,5004.3271484375,5014.60986328125,4962.08984375,4976.56787109375,92870700
2020-10-08,5039.14208984375,5039.14208984375,5001.51904296875,5018.73681640625,80288700
2020-10-09,5053.6630859375,5057.8359375,5029.15185546875,5036.47607421875,69016600
2020-10-12,5093.09912109375,5103.5029296875,5078.12890625,5078.12890625,91642100
2020-10-13,5132.57177734375,5132.958984375,5064.1708984375,5093.421875,110621000
2020-10-14,5176.09912109375,5177.9248046875,5125.044921875,5134.662109375,119876700
2020-10-15,5105.14990234375,5182.53076171875,5105.14990234375,5172.5908203125,110523700
2020-10-16,5103.4140625,5115.55810546875,5067.5888671875,5111.43408203125,92480400
2020-10-19,5126.330078125,5128.65185546875,5090.77685546875,5116.7578125,111112200
2020-10-20,5099.83984375,5135.078125,5080.9560546875,5120.9130859375,88592600
2020-10-21,5096.44580078125,5131.5068359375,5083.66015625,5116.7900390625,104786700
2020-10-22,5091.81591796875,5093.8251953125,5063.69677734375,5084.7900390625,122922500
2020-10-23,5112.18798828125,5121.02001953125,5095.5068359375,5112.787109375,95498300
2020-10-26,5144.048828125,5158.26513671875,5113.02294921875,5113.14892578125,103314100
2020-10-27,5128.22509765625,5155.56591796875,5110.6181640625,5133.537109375,107122400
2020-11-02,5115.1279296875,5130.68603515625,5073.5,5108.02880859375,97646200
2020-11-03,5159.4521484375,5162.34716796875,5131.94921875,5133.98193359375,101351100
2020-11-04,5105.19921875,5188.0087890625,5105.19921875,5170.8232421875,103974300
2020-11-05,5260.326171875,5260.326171875,5161.39013671875,5161.39013671875,108832000
2020-11-06,5335.52880859375,5335.52880859375,5246.701171875,5276.1640625,104732100
2020-11-09,5356.0048828125,5395.7119140625,5319.419921875,5371.97119140625,121516500
2020-11-10,5462.73876953125,5469.18310546875,5412.59423828125,5424.73193359375,149596500
2020-11-11,5509.51318359375,5520.908203125,5471.591796875,5475.56494140625,165238700
2020-11-12,5458.60205078125,5500.416015625,5449.796875,5494.48486328125,119777900
2020-11-13,5461.05810546875,5466.56396484375,5427.6318359375,5449.10107421875,113428800
2020-11-16,5494.8720703125,5519.67919921875,5462.4599609375,5500.0341796875,119907500
2020-11-17,5529.93994140625,5562.537109375,5515.51904296875,5516.580078125,146811400
2020-11-18,5557.51806640625,5574.72802734375,5530.8759765625,5530.8759765625,140753000
2020-11-19,5594.05908203125,5598.52392578125,5541.31396484375,5541.421875,166665200
2020-11-20,5571.65576171875,5628.44189453125,5563.65478515625,5602.783203125,215797300
2020-11-23,5652.76416015625,5652.76416015625,5583.330078125,5583.330078125,189943100
2020-11-24,5701.02880859375,5710.380859375,5667.3681640625,5677.2998046875,240469400
2020-11-25,5679.2470703125,5770.6611328125,5666.76416015625,5735.13623046875,325423300
2020-11-26,5759.916015625,5759.916015625,5669.6640625,5669.6640625,248292500
2020-11-27,5783.3349609375,5795.8359375,5745.884765625,5773.55517578125,251434900
2020-11-30,5612.4150390625,5798.2919921875,5563.86181640625,5779.6708984375,319900500
2020-12-01,5724.7421875,5736.31884765625,5594.27783203125,5637.89404296875,209477700
2020-12-02,5813.98681640625,5813.98681640625,5734.26123046875,5755.17578125,219110200
2020-12-03,5822.94189453125,5853.15576171875,5797.01318359375,5833.3232421875,238397400
2020-12-04,5810.48291015625,5823.32421875,5775.56982421875,5820.81982421875,173857900
2020-12-07,5930.7587890625,5941.35205078125,5854.30322265625,5854.30322265625,226790300
2020-12-08,5944.4091796875,5961.77880859375,5911.09814453125,5947.658203125,294205100
2020-12-10,5933.6982421875,6004.4228515625,5911.9140625,5976.9990234375,264587600
2020-12-11,5938.3291015625,5976.56884765625,5924.37109375,5946.35888671875,217654500
2020-12-14,6012.51611328125,6013.951171875,5959.27490234375,5959.27490234375,226876100
2020-12-15,6010.1279296875,6023.21484375,5965.80517578125,6013.51123046875,194411200
2020-12-16,6118.40185546875,6123.953125,6046.8662109375,6046.8662109375,291042900
2020-12-17,6113.3818359375,6160.97705078125,6075.83203125,6133.09619140625,321737000
2020-12-18,6104.32421875,6142.85791015625,6091.39794921875,6106.2509765625,257981400
2020-12-21,6165.6240234375,6195.15380859375,6119.91796875,6131.623046875,238612700
2020-12-22,6023.2890625,6174.458984375,6010.2109375,6146.64599609375,250085200
2020-12-23,6008.708984375,6104.35498046875,5853.26123046875,6061.84814453125,203528500
2020-12-28,6093.55419921875,6095.0078125,5979.90478515625,6067.0,180855700
2020-12-29,6036.173828125,6143.8701171875,6026.705078125,6112.72021484375,175135000
2020-12-30,5979.0732421875,6055.97021484375,5962.009765625,6052.12109375,170039300
2021-01-04,6104.89794921875,6104.89794921875,5929.0478515625,5997.830078125,183917000
2021-01-05,6137.3427734375,6145.61279296875,6073.416015625,6105.7939453125,174687000
2021-01-06,6065.68212890625,6166.62890625,5987.78515625,6139.13720703125,199163800
2021-01-07,6153.6328125,6158.037109375,6090.36083984375,6091.716796875,227517900
2021-01-08,6257.8349609375,6275.7421875,6190.10107421875,6190.9482421875,221751300
2021-01-11,6382.93701171875,6382.93701171875,6278.3740234375,6278.4130859375,297901100
2021-01-12,6395.6689453125,6435.9599609375,6353.30712890625,6393.90283203125,279603400
2021-01-13,6435.205078125,6464.35009765625,6393.89892578125,6439.93408203125,343008100
2021-01-14,6428.31494140625,6465.5322265625,6407.56982421875,6445.90087890625,344812000
2021-01-15,6373.412109375,6472.31201171875,6341.2509765625,6447.98486328125,262275900
2021-01-18,6389.833984375,6428.31494140625,6316.875,6365.02587890625,337569400
2021-01-19,6321.85595703125,6434.8427734375,6288.97802734375,6421.86083984375,223716900
2021-01-20,6429.7578125,6440.796875,6299.39208984375,6334.51220703125,190944100
2021-01-21,6413.89208984375,6504.9921875,6399.666015625,6476.09423828125,171080400
2021-01-22,6307.126953125,6428.4970703125,6283.31298828125,6419.5732421875,157918500
2021-01-25,6258.57177734375,6322.72705078125,6148.30712890625,6322.51904296875,154806200
2021-01-26,6140.1708984375,6269.6650390625,6123.0087890625,6252.7138671875,172159800
2021-01-27,6109.16796875,6154.60498046875,5998.89892578125,6153.078125,181402600
2021-01-28,5979.38720703125,6123.4609375,5957.5517578125,6065.7880859375,157336200
2021-01-29,5862.35205078125,6068.1279296875,5825.2919921875,6010.3427734375,147664800
2021-02-01,6067.544921875,6070.73486328125,5735.46923828125,5856.77685546875,208886800
2021-02-02,6043.8408203125,6157.2490234375,6018.09423828125,6119.01123046875,227307800
2021-02-03,6077.7451171875,6137.68115234375,6047.412109375,6096.583984375,153874400
2021-02-04,6107.2158203125,6179.3681640625,6069.5498046875,6111.7578125,148241900
2021-02-05,6151.72900390625,6151.72900390625,6090.98095703125,6136.39306640625,134669100
2021-02-08,6208.8662109375,6224.4140625,6180.73193359375,6193.55078125,161586900
2021-02-09,6181.671875,6286.291015625,6157.134765625,6232.10205078125,175273400
2021-02-10,6201.828125,6216.93896484375,6168.01318359375,6198.0322265625,122608700
2021-02-11,6222.52099609375,6232.85009765625,6194.009765625,6221.6337890625,104014000
2021-02-15,6270.32421875,6283.4150390625,6244.384765625,6244.384765625,123956100
2021-02-16,6292.39599609375,6308.81103515625,6274.35302734375,6291.0078125,144173700
2021-02-17,6227.72802734375,6314.55517578125,6209.31494140625,6292.97021484375,169907100
2021-02-18,6200.30810546875,6281.35791015625,6200.30810546875,6230.35693359375,167455200
2021-02-19,6231.93212890625,6231.93212890625,6173.59423828125,6196.89892578125,133625600
2021-02-22,6255.31201171875,6312.873046875,6255.31201171875,6267.02490234375,145005700
2021-02-23,6272.80712890625,6279.14306640625,6241.951171875,6267.4541015625,126272800
2021-02-24,6251.05419921875,6294.14013671875,6223.64892578125,6283.794921875,152221800
2021-02-25,6289.64599609375,6309.7578125,6274.4970703125,6280.72705078125,237490100
2021-02-26,6241.7958984375,6302.39404296875,6184.51708984375,6246.31689453125,219493200
2021-03-01,6338.51318359375,6339.0087890625,6261.55908203125,6281.85693359375,173079500
2021-03-02,6359.205078125,6388.12109375,6329.498046875,6367.43896484375,180676700
2021-03-03,6376.7568359375,6394.4521484375,6334.244140625,6378.7978515625,242358700
2021-03-04,6290.798828125,6369.4111328125,6270.10791015625,6355.3759765625,238207200
2021-03-05,6258.7490234375,6307.68310546875,6245.30810546875,6263.0439453125,153557700
2021-03-08,6248.46484375,6325.51513671875,6239.0498046875,6304.0,155718400
2021-03-09,6199.64697265625,6267.423828125,6167.7177734375,6258.669921875,188106700
2021-03-10,6264.67919921875,6276.158203125,6225.455078125,6233.6162109375,121957600
2021-03-12,6358.208984375,6364.35693359375,6298.52294921875,6316.880859375,186241800
2021-03-15,6324.2587890625,6387.73583984375,6324.2587890625,6374.76220703125,137895500
2021-03-16,6309.69921875,6355.4111328125,6296.89697265625,6347.18896484375,155061500
2021-03-17,6277.22802734375,6321.3369140625,6268.8388671875,6318.06884765625,138044900
2021-03-18,6347.8291015625,6358.42578125,6307.0,6309.5751953125,149718200
2021-03-19,6356.16015625,6356.16015625,6307.10107421875,6346.0087890625,162089200
2021-03-22,6301.130859375,6354.93896484375,6290.02197265625,6346.794921875,128638500
2021-03-23,6252.7119140625,6342.1298828125,6245.9912109375,6331.6982421875,173805000
2021-03-24,6156.14013671875,6239.546875,6143.380859375,6231.712890625,138290000
2021-03-25,6122.8759765625,6176.4267578125,6058.8427734375,6159.619140625,147353000
2021-03-26,6195.56201171875,6195.56201171875,6106.078125,6141.60595703125,124284100
2021-03-29,6166.81787109375,6230.990234375,6165.55322265625,6205.56884765625,114609800
2021-03-30,6071.44189453125,6170.6689453125,6046.4677734375,6163.72119140625,118686600
2021-03-31,5985.52197265625,6066.8369140625,5892.64501953125,6062.9501953125,123071400
2021-04-01,6011.4560546875,6020.1640625,5960.81689453125,5988.02294921875,106367400
2021-04-05,5970.2861328125,6051.62109375,5964.48388671875,6040.05517578125,122053600
2021-04-06,6002.77001953125,6008.5048828125,5944.4208984375,5973.98681640625,126386100
2021-04-07,6036.6162109375,6040.4560546875,5982.06689453125,6011.9580078125,141523800
2021-04-08,6071.72412109375,6073.9140625,6030.2861328125,6035.037109375,169546400
2021-04-09,6070.208984375,6113.15576171875,6070.208984375,6101.72314453125,161275600
2021-04-12,5948.56884765625,6088.828125,5942.7138671875,6080.7919921875,130244200
2021-04-13,5927.43505859375,5957.61181640625,5883.52392578125,5944.52587890625,107375400
2021-04-14,6050.27587890625,6050.27587890625,5962.31689453125,5964.02978515625,141883200
2021-04-15,6079.5009765625,6079.5009765625,6029.15380859375,6057.61083984375,132167700
2021-04-16,6086.2578125,6115.6201171875,6062.921875,6102.3779296875,158024500
2021-04-19,6052.5400390625,6096.9951171875,6031.83203125,6084.78515625,159845500
2021-04-20,6038.32177734375,6045.69384765625,5997.9482421875,6029.9921875,106712400
2021-04-21,5993.2421875,6025.5,5989.98388671875,6010.26806640625,117327800
2021-04-22,5994.18408203125,6024.93798828125,5980.455078125,6004.7939453125,139778300
2021-04-23,6016.86376953125,6027.05908203125,5973.2470703125,6000.912109375,151530300
2021-04-26,5964.82080078125,6027.7529296875,5955.6181640625,6018.33984375,122797700
2021-04-27,5959.62109375,6003.91796875,5950.8681640625,5986.99609375,122928600
2021-04-28,5974.47900390625,5981.89599609375,5953.94287109375,5959.951171875,127681000
2021-04-29,6012.9609375,6019.02490234375,5987.7431640625,6005.798828125,130962400
2021-04-30,5995.6162109375,6033.89990234375,5985.02197265625,6026.52783203125,136841700
2021-05-03,5952.59716796875,6004.0078125,5938.8759765625,5999.6611328125,152015700
2021-05-04,5963.81982421875,5974.68212890625,5932.31787109375,5955.39501953125,141538100
2021-05-05,5975.9111328125,5992.93212890625,5971.30908203125,5974.56005859375,131241100
2021-05-06,5970.240234375,6005.087890625,5950.89990234375,5987.06591796875,120448300
2021-05-07,5928.30908203125,5994.330078125,5922.4931640625,5987.330078125,121835200
2021-05-10,5975.787109375,5985.3720703125,5941.9267578125,5942.10595703125,120144700
2021-05-11,5938.35107421875,5966.6640625,5911.3759765625,5965.85205078125,120811100
2021-05-17,5833.85986328125,5958.79296875,5817.70703125,5950.13720703125,150604900
2021-05-18,5834.39404296875,5855.6669921875,5782.77685546875,5836.083984375,160329900
2021-05-19,5760.583984375,5828.2109375,5752.2568359375,5817.13623046875,138298600
2021-05-20,5797.59716796875,5814.77978515625,5751.3408203125,5759.6298828125,114025600
2021-05-21,5773.1201171875,5838.22900390625,5742.0380859375,5824.10986328125,133703000
2021-05-24,5763.6318359375,5805.15283203125,5759.33984375,5793.06689453125,141371900
2021-05-25,5815.83984375,5848.55419921875,5769.287109375,5772.93701171875,144613700
2021-05-27,5841.828125,5904.837890625,5841.828125,5850.501953125,211859200
2021-05-28,5848.6162109375,5891.47216796875,5833.3427734375,5875.27099609375,181542500
2021-05-31,5947.462890625,5947.462890625,5860.5361328125,5869.2177734375,169049900
2021-06-02,6031.578125,6031.578125,5991.5068359375,6002.48095703125,178537100
2021-06-03,6091.51318359375,6091.51318359375,6005.63623046875,6038.85693359375,181262300
2021-06-04,6065.166015625,6103.85888671875,6043.85693359375,6091.1298828125,158659400
2021-06-07,6069.93505859375,6088.0,6050.80078125,6075.5068359375,200000700
2021-06-08,5999.369140625,6075.88623046875,5992.1181640625,6071.25,265159600
2021-06-09,6047.47509765625,6047.47509765625,5972.44921875,5973.0361328125,239289300
2021-06-10,6107.5380859375,6111.44580078125,6064.93310546875,6065.92578125,215823100
2021-06-11,6095.4970703125,6134.8818359375,6084.23876953125,6118.3798828125,196526600
2021-06-14,6080.3837890625,6124.8720703125,6071.72509765625,6110.796875,196186700
2021-06-15,6089.0380859375,6091.3671875,6051.2451171875,6085.36083984375,163564500
2021-06-16,6078.56787109375,6114.09619140625,6049.5751953125,6071.43896484375,152950200
2021-06-17,6068.44677734375,6082.2919921875,6034.8271484375,6063.537109375,205095900
2021-06-18,6007.1201171875,6070.416015625,5944.05322265625,6065.51904296875,238006900
2021-06-21,5996.2529296875,6021.494140625,5884.91796875,5959.96484375,159997500
2021-06-22,6087.841796875,6118.86181640625,6006.6650390625,6006.6650390625,151167900
2021-06-23,6034.54296875,6130.09619140625,6034.54296875,6095.89501953125,199578400
2021-06-24,6012.05615234375,6060.48876953125,6003.19677734375,6052.080078125,168548200
2021-06-25,6022.39892578125,6067.791015625,6019.40478515625,6027.22021484375,172441600
2021-06-28,5939.47119140625,6030.89013671875,5939.47119140625,6015.27880859375,145849200
2021-06-29,5949.0498046875,5992.86376953125,5913.5908203125,5944.2421875,188801800
2021-06-30,5985.48876953125,6011.2568359375,5950.423828125,5950.43310546875,203167100
2021-07-01,6005.9580078125,6039.0341796875,5969.09912109375,6001.12109375,140966500
2021-07-02,6023.0078125,6043.43212890625,6014.87109375,6020.07421875,146766100
2021-07-05,6005.60888671875,6036.97900390625,5985.35400390625,6024.1650390625,131732000
2021-07-06,6047.11083984375,6054.60791015625,6013.06201171875,6015.5810546875,161021000
2021-07-07,6044.037109375,6066.994140625,6022.30517578125,6062.76904296875,165513600
2021-07-08,6039.89599609375,6080.22216796875,6028.60791015625,6052.80419921875,159513500
2021-07-09,6039.84423828125,6060.541015625,6026.5478515625,6037.00390625,136425200
2021-07-12,6078.56787109375,6097.1201171875,6055.98583984375,6060.05419921875,135385400
2021-07-13,6012.0322265625,6114.2861328125,6004.82177734375,6097.22900390625,172635900
2021-07-14,5979.21484375,6013.0419921875,5947.6181640625,6008.2412109375,138499900
2021-07-15,6046.75390625,6046.75390625,5982.80419921875,5986.64990234375,141035200
2021-07-16,6072.509765625,6079.13916015625,6051.7578125,6063.421875,129367700
2021-07-19,6017.39404296875,6063.64697265625,6015.14892578125,6062.9658203125,123010800
2021-07-21,6029.97607421875,6053.19287109375,6020.86376953125,6034.57177734375,153050600
2021-07-22,6137.546875,6137.546875,6057.541015625,6057.541015625,178417800
2021-07-23,6101.68994140625,6166.30517578125,6090.60302734375,6145.76123046875,143269200
2021-07-26,6106.39404296875,6137.0458984375,6091.01513671875,6109.03076171875,156210200
2021-07-27,6097.048828125,6144.5849609375,6068.51220703125,6120.92919921875,179173700
2021-07-28,6088.52294921875,6116.5048828125,6074.8671875,6094.541015625,161217600
2021-07-29,6120.72705078125,6135.34912109375,6096.5029296875,6106.61181640625,178890400
2021-07-30,6070.0390625,6160.462890625,6069.83984375,6136.3681640625,193641700
2021-08-02,6096.54296875,6112.8291015625,6048.10107421875,6098.0078125,216299000
2021-08-03,6130.57080078125,6142.51513671875,6105.10986328125,6107.99609375,226801300
2021-08-04,6159.03515625,6163.81494140625,6112.72021484375,6142.47509765625,271201100
2021-08-05,6205.4169921875,6218.64599609375,6173.57421875,6174.60791015625,268332500
2021-08-06,6203.43115234375,6263.5390625,6190.85693359375,6223.833984375,245459900
2021-08-09,6127.4560546875,6239.01513671875,6110.546875,6203.7470703125,293622300
2021-08-10,6088.408203125,6147.76513671875,6042.47509765625,6139.33984375,205029900
2021-08-12,6139.65185546875,6139.80810546875,6051.85205078125,6092.2451171875,206955800
